"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2017/11/15 15:00:00","EST","N.Y.C.","61761","38.72","3.52","-5.35","1"
"2017/11/15 16:00:00","EST","N.Y.C.","61761","44.12","4.07","-3.65","1"
"2017/11/15 17:00:00","EST","N.Y.C.","61761","51.14","4.79","-6.09","1"
"2017/11/15 18:00:00","EST","N.Y.C.","61761","45.62","4.41","-5.06","1"
"2017/11/15 19:00:00","EST","N.Y.C.","61761","42.62","4.29","-3.69","1"
"2017/11/15 20:00:00","EST","N.Y.C.","61761","38.92","4.24","-1.56","1"
"2017/11/15 21:00:00","EST","N.Y.C.","61761","35.48","3.61","-3.46","1"
"2017/11/15 22:00:00","EST","N.Y.C.","61761","29.61","2.64","-5.28","1"
"2017/11/15 23:00:00","EST","N.Y.C.","61761","24.94","1.18","-13.17","1"
"2017/11/16 00:00:00","EST","N.Y.C.","61761","23.09","0.93","-13.64","1"
"2017/11/16 01:00:00","EST","N.Y.C.","61761","21.28","0.77","-13.21","1"
"2017/11/16 02:00:00","EST","N.Y.C.","61761","20.6","0.74","-12.71","1"
"2017/11/16 03:00:00","EST","N.Y.C.","61761","20.07","0.72","-12.27","1"
"2017/11/16 04:00:00","EST","N.Y.C.","61761","21.08","0.75","-13.22","1"
"2017/11/16 05:00:00","EST","N.Y.C.","61761","22.23","1.07","-11.31","1"
"2017/11/16 06:00:00","EST","N.Y.C.","61761","29.68","2.67","-3.14","1"
"2017/11/16 07:00:00","EST","N.Y.C.","61761","35.47","3.66","-0.01","1"
"2017/11/16 08:00:00","EST","N.Y.C.","61761","35.83","3.77","-1.37","1"
"2017/11/16 09:00:00","EST","N.Y.C.","61761","36.63","4.03","-1.13","1"
"2017/11/16 10:00:00","EST","N.Y.C.","61761","37.23","4.19","-0.03","1"
"2017/11/16 11:00:00","EST","N.Y.C.","61761","34.39","3.79","-0.07","1"
"2017/11/16 12:00:00","EST","N.Y.C.","61761","33.32","3.54","-1.44","1"
"2017/11/16 13:00:00","EST","N.Y.C.","61761","32.95","3.51","-1.35","1"
"2017/11/16 14:00:00","EST","N.Y.C.","61761","31.73","3.47","-0.72","1"
"2017/11/16 15:00:00","EST","N.Y.C.","61761","33.1","3.55","-1.13","1"
"2017/11/16 16:00:00","EST","N.Y.C.","61761","38.69","4.14","0","1"
"2017/11/16 17:00:00","EST","N.Y.C.","61761","45.7","4.67","0","1"
"2017/11/16 18:00:00","EST","N.Y.C.","61761","43.63","4.71","0","1"
"2017/11/16 19:00:00","EST","N.Y.C.","61761","38.95","4.33","0","1"
"2017/11/16 20:00:00","EST","N.Y.C.","61761","35.58","3.95","0","1"
"2017/11/16 21:00:00","EST","N.Y.C.","61761","29.37","3.3","-0.1","1"
"2017/11/16 22:00:00","EST","N.Y.C.","61761","23.57","2.54","-0.35","1"
"2017/11/16 23:00:00","EST","N.Y.C.","61761","23.53","1.48","-8.99","1"
"2017/11/17 00:00:00","EST","N.Y.C.","61761","22.81","1.09","-11.13","1"
"2017/11/17 01:00:00","EST","N.Y.C.","61761","20.78","0.88","-11.2","1"
"2017/11/17 02:00:00","EST","N.Y.C.","61761","18.64","0.8","-9.87","1"
"2017/11/17 03:00:00","EST","N.Y.C.","61761","18.7","0.79","-9.97","1"
"2017/11/17 04:00:00","EST","N.Y.C.","61761","19.08","0.92","-8.86","1"
"2017/11/17 05:00:00","EST","N.Y.C.","61761","22.78","1.45","-6.39","1"
"2017/11/17 06:00:00","EST","N.Y.C.","61761","30.69","3.06","-0.97","1"
"2017/11/17 07:00:00","EST","N.Y.C.","61761","36.24","3.62","0","1"
"2017/11/17 08:00:00","EST","N.Y.C.","61761","36.27","3.91","0","1"
"2017/11/17 09:00:00","EST","N.Y.C.","61761","36.29","4.03","0","1"
"2017/11/17 10:00:00","EST","N.Y.C.","61761","36.81","4.03","0","1"
"2017/11/17 11:00:00","EST","N.Y.C.","61761","35.11","3.84","0","1"
"2017/11/17 12:00:00","EST","N.Y.C.","61761","32.73","3.61","0","1"
"2017/11/17 13:00:00","EST","N.Y.C.","61761","31.67","3.49","0","1"
"2017/11/17 14:00:00","EST","N.Y.C.","61761","31.31","3.43","0","1"
"2017/11/17 15:00:00","EST","N.Y.C.","61761","33.05","3.78","0","1"
"2017/11/17 16:00:00","EST","N.Y.C.","61761","39.77","4.39","0","1"
"2017/11/17 17:00:00","EST","N.Y.C.","61761","49.11","5.1","0","1"
"2017/11/17 18:00:00","EST","N.Y.C.","61761","44.65","4.64","0","1"
"2017/11/17 19:00:00","EST","N.Y.C.","61761","41.2","4.35","0","1"
"2017/11/17 20:00:00","EST","N.Y.C.","61761","36.62","4.01","0","1"
"2017/11/17 21:00:00","EST","N.Y.C.","61761","32.62","3.47","0","1"
"2017/11/17 22:00:00","EST","N.Y.C.","61761","27.29","2.7","0","1"
"2017/11/17 23:00:00","EST","N.Y.C.","61761","25.76","2.5","-1.89","1"
"2017/11/18 00:00:00","EST","N.Y.C.","61761","26.78","1.82","-8.14","1"
"2017/11/18 01:00:00","EST","N.Y.C.","61761","23.72","1.65","-6.37","1"
"2017/11/18 02:00:00","EST","N.Y.C.","61761","21.84","1.37","-7.37","1"
"2017/11/18 03:00:00","EST","N.Y.C.","61761","18.5","1.18","-5.86","1"
"2017/11/18 04:00:00","EST","N.Y.C.","61761","19.47","1.31","-5.45","1"
"2017/11/18 05:00:00","EST","N.Y.C.","61761","22.96","1.66","-5.5","1"
"2017/11/18 06:00:00","EST","N.Y.C.","61761","22.81","2.16","-0.03","1"
"2017/11/18 07:00:00","EST","N.Y.C.","61761","24.22","2.48","-0.01","1"
"2017/11/18 08:00:00","EST","N.Y.C.","61761","27.79","2.93","-0.01","1"
"2017/11/18 09:00:00","EST","N.Y.C.","61761","29.65","2.96","0","1"
"2017/11/18 10:00:00","EST","N.Y.C.","61761","29.53","2.95","-0.01","1"
"2017/11/18 11:00:00","EST","N.Y.C.","61761","29.19","2.89","-0.97","1"
"2017/11/18 12:00:00","EST","N.Y.C.","61761","27.65","2.81","-2.58","1"
"2017/11/18 13:00:00","EST","N.Y.C.","61761","26.6","2.71","-2.04","1"
"2017/11/18 14:00:00","EST","N.Y.C.","61761","25.43","2.59","-2.59","1"
"2017/11/18 15:00:00","EST","N.Y.C.","61761","25.34","2.67","-1.67","1"
"2017/11/18 16:00:00","EST","N.Y.C.","61761","30.58","3.12","-2.93","1"
"2017/11/18 17:00:00","EST","N.Y.C.","61761","37.8","3.73","-4.2","1"
"2017/11/18 18:00:00","EST","N.Y.C.","61761","34.42","3.31","-5.62","1"
"2017/11/18 19:00:00","EST","N.Y.C.","61761","32.6","2.75","-8.88","1"
"2017/11/18 20:00:00","EST","N.Y.C.","61761","31.09","2.42","-9.95","1"
"2017/11/18 21:00:00","EST","N.Y.C.","61761","25.06","2.06","-7.12","1"
"2017/11/18 22:00:00","EST","N.Y.C.","61761","25.16","1.83","-9.23","1"
"2017/11/18 23:00:00","EST","N.Y.C.","61761","23.39","1.26","-11.73","1"
"2017/11/19 00:00:00","EST","N.Y.C.","61761","27.76","0.61","-21.35","1"
"2017/11/19 01:00:00","EST","N.Y.C.","61761","23.53","0.55","-17.6","1"
"2017/11/19 02:00:00","EST","N.Y.C.","61761","14.47","0.52","-8.63","1"
"2017/11/19 03:00:00","EST","N.Y.C.","61761","13.89","0.54","-7.98","1"
"2017/11/19 04:00:00","EST","N.Y.C.","61761","13.93","0.53","-8.02","1"
"2017/11/19 05:00:00","EST","N.Y.C.","61761","14.98","0.53","-9.07","1"
"2017/11/19 06:00:00","EST","N.Y.C.","61761","13.74","0.74","-5.8","1"
"2017/11/19 07:00:00","EST","N.Y.C.","61761","15.16","1.09","-3.54","1"
"2017/11/19 08:00:00","EST","N.Y.C.","61761","19.82","1.44","-5.63","1"
"2017/11/19 09:00:00","EST","N.Y.C.","61761","22.72","1.73","-6.3","1"
"2017/11/19 10:00:00","EST","N.Y.C.","61761","22.7","1.76","-6.15","1"
"2017/11/19 11:00:00","EST","N.Y.C.","61761","22.86","1.77","-6.24","1"
"2017/11/19 12:00:00","EST","N.Y.C.","61761","23.07","1.77","-6.63","1"
"2017/11/19 13:00:00","EST","N.Y.C.","61761","22.2","1.77","-5.82","1"
"2017/11/19 14:00:00","EST","N.Y.C.","61761","21.72","1.81","-5.1","1"
"2017/11/19 15:00:00","EST","N.Y.C.","61761","23.09","2","-4.85","1"
"2017/11/19 16:00:00","EST","N.Y.C.","61761","30.92","2.13","-11","1"
"2017/11/19 17:00:00","EST","N.Y.C.","61761","38.22","2.87","-10.6","1"
"2017/11/19 18:00:00","EST","N.Y.C.","61761","37.24","2.95","-9.32","1"
"2017/11/19 19:00:00","EST","N.Y.C.","61761","34.8","2.93","-7.44","1"
"2017/11/19 20:00:00","EST","N.Y.C.","61761","30.49","2.65","-6.61","1"
"2017/11/19 21:00:00","EST","N.Y.C.","61761","25.54","2.26","-5.23","1"
"2017/11/19 22:00:00","EST","N.Y.C.","61761","21.69","1.87","-4.87","1"
"2017/11/19 23:00:00","EST","N.Y.C.","61761","18.75","1.03","-8.24","1"
"2017/11/20 00:00:00","EST","N.Y.C.","61761","23.34","1.08","-11.72","1"
"2017/11/20 01:00:00","EST","N.Y.C.","61761","21.08","0.85","-11.92","1"
"2017/11/20 02:00:00","EST","N.Y.C.","61761","19.64","0.72","-11.67","1"
"2017/11/20 03:00:00","EST","N.Y.C.","61761","19.81","0.86","-10.26","1"
"2017/11/20 04:00:00","EST","N.Y.C.","61761","21.08","1.06","-9.45","1"
"2017/11/20 05:00:00","EST","N.Y.C.","61761","25.39","1.26","-11.04","1"
"2017/11/20 06:00:00","EST","N.Y.C.","61761","32.78","2.6","-6.16","1"
"2017/11/20 07:00:00","EST","N.Y.C.","61761","36.74","3.56","-1.7","1"
"2017/11/20 08:00:00","EST","N.Y.C.","61761","37","3.84","-1.69","1"
"2017/11/20 09:00:00","EST","N.Y.C.","61761","37.28","4.12","-0.71","1"
"2017/11/20 10:00:00","EST","N.Y.C.","61761","34.34","3.95","0","1"
"2017/11/20 11:00:00","EST","N.Y.C.","61761","32.55","3.68","-0.59","1"
"2017/11/20 12:00:00","EST","N.Y.C.","61761","31.05","3.52","-0.89","1"
"2017/11/20 13:00:00","EST","N.Y.C.","61761","30.72","3.53","-0.02","1"
"2017/11/20 14:00:00","EST","N.Y.C.","61761","30.6","3.47","0","1"
"2017/11/20 15:00:00","EST","N.Y.C.","61761","32.32","3.61","-0.06","1"
"2017/11/20 16:00:00","EST","N.Y.C.","61761","39.8","4.25","-0.97","1"
"2017/11/20 17:00:00","EST","N.Y.C.","61761","49.13","4.99","0","1"
"2017/11/20 18:00:00","EST","N.Y.C.","61761","46.34","4.7","0","1"
"2017/11/20 19:00:00","EST","N.Y.C.","61761","42.3","4.43","0","1"
"2017/11/20 20:00:00","EST","N.Y.C.","61761","37.66","4.06","0","1"
"2017/11/20 21:00:00","EST","N.Y.C.","61761","32.69","3.61","0","1"
"2017/11/20 22:00:00","EST","N.Y.C.","61761","27.88","2.87","-0.69","1"
"2017/11/20 23:00:00","EST","N.Y.C.","61761","24.8","1.56","-8.65","1"
"2017/11/21 00:00:00","EST","N.Y.C.","61761","17.99","1.09","-6.38","1"
"2017/11/21 01:00:00","EST","N.Y.C.","61761","15.77","0.98","-5.2","1"
"2017/11/21 02:00:00","EST","N.Y.C.","61761","14.25","0.86","-4.87","1"
"2017/11/21 03:00:00","EST","N.Y.C.","61761","14.5","0.9","-4.48","1"
"2017/11/21 04:00:00","EST","N.Y.C.","61761","14.35","0.86","-4.82","1"
"2017/11/21 05:00:00","EST","N.Y.C.","61761","19.64","1.38","-4.61","1"
"2017/11/21 06:00:00","EST","N.Y.C.","61761","29.22","2.47","-3.67","1"
"2017/11/21 07:00:00","EST","N.Y.C.","61761","37.04","3.36","-3.72","1"
"2017/11/21 08:00:00","EST","N.Y.C.","61761","34.15","3.6","-1.79","1"
"2017/11/21 09:00:00","EST","N.Y.C.","61761","32.46","3.51","-1.92","1"
"2017/11/21 10:00:00","EST","N.Y.C.","61761","31.85","3.46","-1.79","1"
"2017/11/21 11:00:00","EST","N.Y.C.","61761","31.3","3.09","-4.41","1"
"2017/11/21 12:00:00","EST","N.Y.C.","61761","31.27","2.81","-6.81","1"
"2017/11/21 13:00:00","EST","N.Y.C.","61761","31.27","2.88","-5.91","1"
"2017/11/21 14:00:00","EST","N.Y.C.","61761","31.25","2.78","-6.97","1"
"2017/11/21 15:00:00","EST","N.Y.C.","61761","30.37","2.69","-5.81","1"
"2017/11/21 16:00:00","EST","N.Y.C.","61761","37.63","3.74","-3.5","1"
"2017/11/21 17:00:00","EST","N.Y.C.","61761","44.02","4.57","-1.05","1"
"2017/11/21 18:00:00","EST","N.Y.C.","61761","40.35","4.15","-1.02","1"
"2017/11/21 19:00:00","EST","N.Y.C.","61761","37.19","3.86","-1.11","1"
"2017/11/21 20:00:00","EST","N.Y.C.","61761","32.95","3.49","-0.86","1"
"2017/11/21 21:00:00","EST","N.Y.C.","61761","29.13","2.84","-2.2","1"
"2017/11/21 22:00:00","EST","N.Y.C.","61761","24.06","2.25","-2.86","1"
"2017/11/21 23:00:00","EST","N.Y.C.","61761","20.37","1.22","-7.74","1"
"2017/11/22 00:00:00","EST","N.Y.C.","61761","19.74","0.97","-9.77","1"
"2017/11/22 01:00:00","EST","N.Y.C.","61761","18.15","0.95","-8.25","1"
"2017/11/22 02:00:00","EST","N.Y.C.","61761","16.77","0.93","-6.74","1"
"2017/11/22 03:00:00","EST","N.Y.C.","61761","16.52","0.99","-5.72","1"
"2017/11/22 04:00:00","EST","N.Y.C.","61761","15.38","0.96","-4.85","1"
"2017/11/22 05:00:00","EST","N.Y.C.","61761","20.33","1.4","-4.8","1"
"2017/11/22 06:00:00","EST","N.Y.C.","61761","26.01","2.39","0","1"
"2017/11/22 07:00:00","EST","N.Y.C.","61761","32.25","3.27","0","1"
"2017/11/22 08:00:00","EST","N.Y.C.","61761","32.72","3.4","0","1"
"2017/11/22 09:00:00","EST","N.Y.C.","61761","32.07","3.38","0","1"
"2017/11/22 10:00:00","EST","N.Y.C.","61761","30.46","3.21","-0.02","1"
"2017/11/22 11:00:00","EST","N.Y.C.","61761","29.7","3.11","-0.02","1"
"2017/11/22 12:00:00","EST","N.Y.C.","61761","27.28","2.9","-0.02","1"
"2017/11/22 13:00:00","EST","N.Y.C.","61761","28.45","2.85","-1.88","1"
"2017/11/22 14:00:00","EST","N.Y.C.","61761","27.25","2.85","-0.42","1"
"2017/11/22 15:00:00","EST","N.Y.C.","61761","28.69","3.07","-0.02","1"
"2017/11/22 16:00:00","EST","N.Y.C.","61761","34.03","3.59","0","1"
"2017/11/22 17:00:00","EST","N.Y.C.","61761","41.63","4.19","0","1"
"2017/11/22 18:00:00","EST","N.Y.C.","61761","39.35","3.81","0","1"
"2017/11/22 19:00:00","EST","N.Y.C.","61761","36.74","3.64","0","1"
"2017/11/22 20:00:00","EST","N.Y.C.","61761","32.79","3.28","0","1"
"2017/11/22 21:00:00","EST","N.Y.C.","61761","28.33","2.78","0","1"
"2017/11/22 22:00:00","EST","N.Y.C.","61761","26.94","2.67","-0.01","1"
"2017/11/22 23:00:00","EST","N.Y.C.","61761","23.97","2.39","-0.07","1"
"2017/11/23 00:00:00","EST","N.Y.C.","61761","27.65","1.31","-13.58","1"
"2017/11/23 01:00:00","EST","N.Y.C.","61761","23.27","1.28","-9.1","1"
"2017/11/23 02:00:00","EST","N.Y.C.","61761","21.42","1.11","-9.05","1"
"2017/11/23 03:00:00","EST","N.Y.C.","61761","20.07","1.16","-7.1","1"
"2017/11/23 04:00:00","EST","N.Y.C.","61761","19.82","1.15","-7.12","1"
"2017/11/23 05:00:00","EST","N.Y.C.","61761","22.14","1.29","-7.67","1"
"2017/11/23 06:00:00","EST","N.Y.C.","61761","26.35","1.73","-6.05","1"
"2017/11/23 07:00:00","EST","N.Y.C.","61761","27.29","2.09","-3.59","1"
"2017/11/23 08:00:00","EST","N.Y.C.","61761","30.95","2.74","-1.39","1"
"2017/11/23 09:00:00","EST","N.Y.C.","61761","32.01","2.73","-2.23","1"
"2017/11/23 10:00:00","EST","N.Y.C.","61761","32.09","2.72","-2.16","1"
"2017/11/23 11:00:00","EST","N.Y.C.","61761","32.35","2.65","-3.97","1"
"2017/11/23 12:00:00","EST","N.Y.C.","61761","29.94","2.31","-5.37","1"
"2017/11/23 13:00:00","EST","N.Y.C.","61761","27.68","2.28","-4.35","1"
"2017/11/23 14:00:00","EST","N.Y.C.","61761","24.98","2.08","-3.97","1"
"2017/11/23 15:00:00","EST","N.Y.C.","61761","22.57","2.2","-1.44","1"
"2017/11/23 16:00:00","EST","N.Y.C.","61761","27.37","2.66","-2.14","1"
"2017/11/23 17:00:00","EST","N.Y.C.","61761","33.43","3.13","-3.56","1"
"2017/11/23 18:00:00","EST","N.Y.C.","61761","32.44","3.07","-3.34","1"
"2017/11/23 19:00:00","EST","N.Y.C.","61761","29.52","2.74","-4.29","1"
"2017/11/23 20:00:00","EST","N.Y.C.","61761","28.65","2.62","-4.91","1"
"2017/11/23 21:00:00","EST","N.Y.C.","61761","27.43","2.3","-5.92","1"
"2017/11/23 22:00:00","EST","N.Y.C.","61761","24.21","1.92","-5.75","1"
"2017/11/23 23:00:00","EST","N.Y.C.","61761","26.99","1.22","-14.43","1"
"2017/11/24 00:00:00","EST","N.Y.C.","61761","22.55","0.91","-13.08","1"
"2017/11/24 01:00:00","EST","N.Y.C.","61761","19.92","0.9","-10.45","1"
"2017/11/24 02:00:00","EST","N.Y.C.","61761","18.21","0.77","-9.82","1"
"2017/11/24 03:00:00","EST","N.Y.C.","61761","17.51","0.82","-8.44","1"
"2017/11/24 04:00:00","EST","N.Y.C.","61761","17.46","0.84","-8.18","1"
"2017/11/24 05:00:00","EST","N.Y.C.","61761","18.66","1.03","-7.04","1"
"2017/11/24 06:00:00","EST","N.Y.C.","61761","24.3","1.58","-6.32","1"
"2017/11/24 07:00:00","EST","N.Y.C.","61761","25.85","1.61","-7.49","1"
"2017/11/24 08:00:00","EST","N.Y.C.","61761","27.46","2.12","-4.78","1"
"2017/11/24 09:00:00","EST","N.Y.C.","61761","30.28","2.03","-9.08","1"
"2017/11/24 10:00:00","EST","N.Y.C.","61761","28.95","2.31","-5.97","1"
"2017/11/24 11:00:00","EST","N.Y.C.","61761","28.41","2.14","-7.5","1"
"2017/11/24 12:00:00","EST","N.Y.C.","61761","29.26","2.01","-9.56","1"
"2017/11/24 13:00:00","EST","N.Y.C.","61761","25.94","2.06","-5.99","1"
"2017/11/24 14:00:00","EST","N.Y.C.","61761","24.47","1.86","-6.42","1"
"2017/11/24 15:00:00","EST","N.Y.C.","61761","23.56","1.88","-5.35","1"
"2017/11/24 16:00:00","EST","N.Y.C.","61761","29.15","2.16","-8.2","1"
"2017/11/24 17:00:00","EST","N.Y.C.","61761","35.07","2.59","-9.92","1"
"2017/11/24 18:00:00","EST","N.Y.C.","61761","31.38","2.58","-6.92","1"
"2017/11/24 19:00:00","EST","N.Y.C.","61761","31.36","2.22","-9.99","1"
"2017/11/24 20:00:00","EST","N.Y.C.","61761","29.05","2.14","-9.08","1"
"2017/11/24 21:00:00","EST","N.Y.C.","61761","27.5","1.89","-10.27","1"
"2017/11/24 22:00:00","EST","N.Y.C.","61761","22.83","1.58","-8.03","1"
"2017/11/24 23:00:00","EST","N.Y.C.","61761","23.17","0.82","-14.75","1"
"2017/11/25 00:00:00","EST","N.Y.C.","61761","18.91","0.37","-15","1"
"2017/11/25 01:00:00","EST","N.Y.C.","61761","15.52","0.32","-12.01","1"
"2017/11/25 02:00:00","EST","N.Y.C.","61761","13.25","0.32","-9.72","1"
"2017/11/25 03:00:00","EST","N.Y.C.","61761","14.65","0.31","-11.14","1"
"2017/11/25 04:00:00","EST","N.Y.C.","61761","14.38","0.31","-10.87","1"
"2017/11/25 05:00:00","EST","N.Y.C.","61761","13.54","0.47","-8.17","1"
"2017/11/25 06:00:00","EST","N.Y.C.","61761","15.05","0.56","-8.32","1"
"2017/11/25 07:00:00","EST","N.Y.C.","61761","18.48","1.07","-6.43","1"
"2017/11/25 08:00:00","EST","N.Y.C.","61761","22.75","1.42","-8.03","1"
"2017/11/25 09:00:00","EST","N.Y.C.","61761","27.37","1.62","-11.14","1"
"2017/11/25 10:00:00","EST","N.Y.C.","61761","25.49","1.78","-8.23","1"
"2017/11/25 11:00:00","EST","N.Y.C.","61761","24.33","1.84","-6.32","1"
"2017/11/25 12:00:00","EST","N.Y.C.","61761","23.61","1.73","-6.98","1"
"2017/11/25 13:00:00","EST","N.Y.C.","61761","22.57","1.69","-6.14","1"
"2017/11/25 14:00:00","EST","N.Y.C.","61761","21.72","1.66","-5.58","1"
"2017/11/25 15:00:00","EST","N.Y.C.","61761","20.24","1.72","-3.45","1"
"2017/11/25 16:00:00","EST","N.Y.C.","61761","26.62","2.11","-5.68","1"
"2017/11/25 17:00:00","EST","N.Y.C.","61761","33.06","3","-3","1"
"2017/11/25 18:00:00","EST","N.Y.C.","61761","29.63","2.93","-1.03","1"
"2017/11/25 19:00:00","EST","N.Y.C.","61761","27.72","2.44","-4.03","1"
"2017/11/25 20:00:00","EST","N.Y.C.","61761","26.46","2.19","-5.5","1"
"2017/11/25 21:00:00","EST","N.Y.C.","61761","23.66","1.89","-5.59","1"
"2017/11/25 22:00:00","EST","N.Y.C.","61761","18.31","1.66","-2.6","1"
"2017/11/25 23:00:00","EST","N.Y.C.","61761","20.26","0.82","-11.64","1"
"2017/11/26 00:00:00","EST","N.Y.C.","61761","20.53","0.54","-14.67","1"
"2017/11/26 01:00:00","EST","N.Y.C.","61761","15.76","0.46","-10.52","1"
"2017/11/26 02:00:00","EST","N.Y.C.","61761","14.27","0.37","-9.91","1"
"2017/11/26 03:00:00","EST","N.Y.C.","61761","13.56","0.3","-10.02","1"
"2017/11/26 04:00:00","EST","N.Y.C.","61761","13.76","0.29","-10.32","1"
